school_,city_,countystate_territory_,university_,african_american_adm,african_american_app,african_american_enr,american_indian_adm,american_indian_app,american_indian_enr,asian_adm,asian_app,asian_enr,domestic_unknown_adm,domestic_unknown_app,domestic_unknown_enr,hispanic_latinx_adm,hispanic_latinx_app,hispanic_latinx_enr,intl_adm,intl_app,intl_enr,pacific_islander_adm,pacific_islander_app,white_adm,white_app,white_enr,total_applied,total_accepted,total_enrolled,pct_accepted,pct_enrolled
FOOTHILL TECHNOLOGY HS,Ventura,Ventura,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,100.0,0.0
FOOTHILL TECHNOLOGY HS,Ventura,Ventura,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,inf,
FOOTHILL TECHNOLOGY HS,Ventura,Ventura,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,50.0,7.0,0.0,14.0,0.0
FOOTHILL TECHNOLOGY HS,Ventura,Ventura,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,0.0,48.0,9.0,0.0,18.75,0.0
FOOTHILL TECHNOLOGY HS,Ventura,Ventura,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,4.0,46.0,37.0,4.0,80.43,8.7
FOREST CHARTER SCHOOL,Nevada City,Nevada,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,inf,
FOREST CHARTER SCHOOL,Nevada City,Nevada,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0
FOREST CHARTER SCHOOL,Nevada City,Nevada,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,3.0,0.0,60.0,0.0
FORT BRAGG HIGH SCHOOL,Fort Bragg,Mendocino,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,0.0
FORT BRAGG HIGH SCHOOL,Fort Bragg,Mendocino,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,19.0,11.0,3.0,57.89,15.79
FORT BRAGG HIGH SCHOOL,Fort Bragg,Mendocino,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,50.0,0.0
FORT BRAGG HIGH SCHOOL,Fort Bragg,Mendocino,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
FORT BRAGG HIGH SCHOOL,Fort Bragg,Mendocino,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,inf,
FORT BRAGG HIGH SCHOOL,Fort Bragg,Mendocino,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,4.0,0.0,36.36,0.0
FORT BRAGG HIGH SCHOOL,Fort Bragg,Mendocino,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,4.0,46.15,30.77
FORT BRAGG HIGH SCHOOL,Fort Bragg,Mendocino,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,17.0,15.0,0.0,88.24,0.0
FORTUNA UNION HIGH SCHOOL,Fortuna,Humboldt,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
FORTUNA UNION HIGH SCHOOL,Fortuna,Humboldt,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,7.0,9.0,0.0,128.57,0.0
FORTUNA UNION HIGH SCHOOL,Fortuna,Humboldt,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
FORTUNA UNION HIGH SCHOOL,Fortuna,Humboldt,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
FORTUNA UNION HIGH SCHOOL,Fortuna,Humboldt,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0
FORTUNA UNION HIGH SCHOOL,Fortuna,Humboldt,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,4.0,0.0,80.0,0.0
FORTUNA UNION HIGH SCHOOL,Fortuna,Humboldt,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,inf,
FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,Berkeley,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,Irvine,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,13.0,0.0,16.46,0.0
FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,Los Angeles,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,7.0,3.0,8.24,3.53
FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,27.0,0.0,79.41,0.0
FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,Riverside,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,42.0,0.0,58.33,0.0
FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,San Diego,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,33.33,0.0
FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,Santa Barbara,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,0.0,18.57,0.0
FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,Santa Cruz,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,11.0,0.0,27.5,0.0
FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,9.0,109.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,126.0,12.0,0.0,9.52,0.0
FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,Davis,0.0,0.0,0.0,0.0,0.0,0.0,29.0,63.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,75.0,32.0,4.0,42.67,5.33
FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,49.0,219.0,22.0,0.0,0.0,0.0,4.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,3.0,252.0,57.0,28.0,22.62,11.11
FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,17.0,184.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,215.0,17.0,14.0,7.91,6.51
FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,Merced,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,84.62,0.0
FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,74.0,94.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,112.0,81.0,8.0,72.32,7.14
FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,43.0,181.0,17.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,204.0,43.0,17.0,21.08,8.33
FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,37.0,121.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,139.0,41.0,0.0,29.5,0.0
FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,34.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,59.0,40.0,0.0,67.8,0.0
FOWLER HIGH SCHOOL,Fowler,Fresno,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,35.29,0.0
FOWLER HIGH SCHOOL,Fowler,Fresno,Davis,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,0.0,50.0,0.0
FOWLER HIGH SCHOOL,Fowler,Fresno,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,62.5,0.0
FOWLER HIGH SCHOOL,Fowler,Fresno,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
FOWLER HIGH SCHOOL,Fowler,Fresno,Merced,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,150.0,0.0
FOWLER HIGH SCHOOL,Fowler,Fresno,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,inf,
FOWLER HIGH SCHOOL,Fowler,Fresno,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,33.33,0.0
FOWLER HIGH SCHOOL,Fowler,Fresno,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,60.0,0.0
FOWLER HIGH SCHOOL,Fowler,Fresno,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,66.67,0.0
FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,0.0,8.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,14.0,0.0,17.07,0.0
FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,Davis,3.0,5.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,24.0,62.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,37.0,3.0,44.58,3.61
FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,Irvine,0.0,7.0,0.0,0.0,0.0,0.0,12.0,28.0,3.0,0.0,0.0,0.0,17.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,29.0,3.0,20.71,2.14
FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,Los Angeles,0.0,5.0,0.0,0.0,0.0,0.0,8.0,32.0,0.0,0.0,0.0,0.0,14.0,103.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,22.0,8.0,15.71,5.71
FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,Merced,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,55.0,62.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,61.0,4.0,89.71,5.88
FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,0.0,0.0,0.0,0.0,37.0,74.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,50.0,3.0,54.35,3.26
FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,San Diego,0.0,5.0,0.0,0.0,0.0,0.0,23.0,32.0,9.0,0.0,0.0,0.0,46.0,119.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,69.0,25.0,44.23,16.03
FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,18.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,25.0,3.0,37.88,4.55
FRANCISCO BRAVO MEDICAL MAGNET,Los Angeles,Los Angeles,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,27.0,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,34.0,3.0,47.22,4.17
FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,Berkeley,0.0,14.0,0.0,0.0,0.0,0.0,11.0,88.0,5.0,0.0,5.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,124.0,14.0,5.0,11.29,4.03
FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,Davis,5.0,19.0,0.0,0.0,0.0,0.0,49.0,126.0,19.0,3.0,6.0,0.0,9.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,0.0,193.0,74.0,23.0,38.34,11.92
FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,Irvine,7.0,13.0,0.0,0.0,0.0,0.0,50.0,128.0,11.0,0.0,5.0,0.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,180.0,67.0,11.0,37.22,6.11
FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,Los Angeles,0.0,16.0,0.0,0.0,0.0,0.0,11.0,101.0,9.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,146.0,11.0,9.0,7.53,6.16
FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,Merced,5.0,5.0,0.0,0.0,0.0,0.0,28.0,28.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,36.0,3.0,109.09,9.09
FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,Riverside,4.0,7.0,3.0,0.0,0.0,0.0,28.0,33.0,4.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,37.0,7.0,80.43,15.22
FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,San Diego,0.0,17.0,0.0,0.0,0.0,0.0,23.0,111.0,4.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,160.0,31.0,4.0,19.38,2.5
FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,Santa Barbara,0.0,11.0,0.0,0.0,0.0,0.0,24.0,74.0,3.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,113.0,29.0,3.0,25.66,2.65
FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,Santa Cruz,5.0,8.0,0.0,3.0,0.0,0.0,46.0,55.0,8.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,92.0,74.0,8.0,80.43,8.7
FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0
FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,Davis,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,7.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,10.0,3.0,27.03,8.11
FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,36.36,0.0
FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,0.0,85.71,0.0
FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,27.27,0.0
FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,40.0,0.0
FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,0.0,77.78,0.0
FRAZIER MOUNTAIN HIGH SCHOOL,Lebec,Kern,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
FRAZIER MOUNTAIN HIGH SCHOOL,Lebec,Kern,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,inf,inf
FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,Berkeley,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,39.0,3.0,0.0,7.69,0.0
FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,Davis,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,0.0,49.0,23.0,3.0,46.94,6.12
FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,0.0,0.0,0.0
FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,28.0,4.0,0.0,14.29,0.0
FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,Merced,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,24.0,25.0,0.0,104.17,0.0
FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,66.67,0.0
FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,San Diego,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,38.0,7.0,3.0,18.42,7.89
FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,25.0,11.0,3.0,44.0,12.0
FRED C BEYER HIGH SCHOOL,Modesto,Stanislaus,Santa Cruz,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,37.0,20.0,3.0,54.05,8.11
FREEDOM HIGH SCHOOL,Oakley,Contra Costa,Berkeley,0.0,12.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,54.0,4.0,0.0,7.41,0.0
FREEDOM HIGH SCHOOL,Oakley,Contra Costa,Davis,4.0,9.0,3.0,0.0,0.0,0.0,10.0,13.0,8.0,0.0,0.0,0.0,11.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,51.0,29.0,17.0,56.86,33.33
FREEDOM HIGH SCHOOL,Oakley,Contra Costa,Irvine,0.0,7.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,46.0,13.0,0.0,28.26,0.0
FREEDOM HIGH SCHOOL,Oakley,Contra Costa,Los Angeles,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0
FREEDOM HIGH SCHOOL,Oakley,Contra Costa,Merced,6.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,150.0,0.0
