school_,city_,countystate_territory_,african_american_adm,african_american_app,african_american_enr,american_indian_adm,american_indian_app,american_indian_enr,asian_adm,asian_app,asian_enr,domestic_unknown_adm,domestic_unknown_app,domestic_unknown_enr,hispanic_latinx_adm,hispanic_latinx_app,hispanic_latinx_enr,intl_adm,intl_app,intl_enr,pacific_islander_adm,pacific_islander_app,pacific_islander_enr,white_adm,white_app,white_enr,total_applied,total_accepted,total_enrolled,pct_accepted,pct_enrolled
SIERRA HIGH SCHOOL,Manteca,San Joaquin,3.0,5.0,0.0,0.0,0.0,0.0,35.0,39.0,16.0,0.0,0.0,0.0,9.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,66.0,52.0,23.0,78.79,34.85
SIERRA HIGH SCHOOL,Tollhouse,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,inf,
SIERRA PACIFIC HIGH SCHOOL,Hanford,Kings,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,0.0,0.0,0.0,19.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,5.0,40.0,30.0,14.0,75.0,35.0
SIERRA VISTA HIGH SCHOOL,Baldwin Park,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,21.0,27.0,13.0,0.0,0.0,0.0,55.0,74.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,76.0,31.0,75.25,30.69
SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,4.0,5.0,0.0,0.0,0.0,0.0,102.0,159.0,48.0,3.0,6.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,175.0,115.0,48.0,65.71,27.43
SILVER VALLEY HIGH SCHOOL,Yermo,San Bernardino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,80.0,0.0
SILVERADO HIGH SCHOOL,Victorville,San Bernardino,12.0,20.0,7.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,27.0,35.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,44.0,26.0,72.13,42.62
SIMI VALLEY HIGH SCHOOL,Simi Valley,Ventura,3.0,5.0,0.0,0.0,0.0,0.0,22.0,28.0,13.0,3.0,0.0,0.0,14.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,5.0,74.0,50.0,25.0,67.57,33.78
SIX RIVERS CHARTER SCHOOL,Arcata,Humboldt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,100.0,0.0
SKY MOUNTAIN CHARTER SCHOOL,Placerville,El Dorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,inf,
SKYLINE HIGH SCHOOL,Oakland,Alameda,20.0,32.0,10.0,0.0,0.0,0.0,35.0,40.0,22.0,0.0,0.0,0.0,34.0,39.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,34.0,14.0,145.0,117.0,62.0,80.69,42.76
SOAR HIGH SCHOOL,Lancaster,Los Angeles,11.0,17.0,5.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,40.0,55.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,6.0,86.0,63.0,30.0,73.26,34.88
SOCIAL JUSTICE HUMANITAS ACAD,San Fernando,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,41.0,15.0,68.33,25.0
SOCIAL JUSTICE LDRSHP @ TORRES,Los Angeles,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,80.0,0.0
SOJOURNER TRUTH ACADEMY,Oakland,Alameda,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,inf,
SOLEDAD HIGH SCHOOL,Soledad,Monterey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,41.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,31.0,14.0,75.61,34.15
SONIA SOTOMAYOR ARTS SCI ACAD,Los Angeles,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,6.0,100.0,30.0
SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,19.0,39.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22.0,10.0,61.0,38.0,18.0,62.3,29.51
SONORA HIGH SCHOOL,La Habra,Orange,6.0,9.0,0.0,0.0,0.0,0.0,20.0,26.0,11.0,0.0,0.0,0.0,29.0,42.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,85.0,60.0,19.0,70.59,22.35
SONORA HIGH SCHOOL,Sonora,Tuolumne,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,7.0,7.0,0.0,100.0,0.0
SOQUEL HIGH SCHOOL,Soquel,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,13.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,28.0,7.0,55.0,35.0,13.0,63.64,23.64
SOUTH EAST HIGH SCHOOL,South Gate,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,151.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,113.0,48.0,74.83,31.79
SOUTH EL MONTE HIGH SCHOOL,South El Monte,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,57.0,71.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,63.0,15.0,81.82,19.48
SOUTH FORK HIGH SCHOOL,Miranda,Humboldt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,100.0,0.0
SOUTH GATE HIGH SCHOOL,South Gate,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,144.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,101.0,33.0,70.14,22.92
SOUTH HIGH SCHOOL,Bakersfield,Kern,5.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,99.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,85.0,22.0,77.98,20.18
SOUTH HIGH SCHOOL,Torrance,Los Angeles,3.0,5.0,0.0,0.0,0.0,0.0,109.0,141.0,60.0,4.0,0.0,0.0,10.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,39.0,8.0,210.0,150.0,72.0,71.43,34.29
SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,4.0,5.0,0.0,0.0,0.0,0.0,20.0,25.0,13.0,0.0,0.0,0.0,48.0,75.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,110.0,76.0,29.0,69.09,26.36
SOUTH LA COLLEGE PREP,Los Angeles,Los Angeles,8.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,46.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,35.0,14.0,61.4,24.56
SOUTH PASADENA HIGH SCHOOL,South Pasadena,Los Angeles,8.0,13.0,4.0,0.0,0.0,0.0,70.0,97.0,35.0,11.0,11.0,5.0,17.0,33.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,37.0,8.0,191.0,131.0,57.0,68.59,29.84
SOUTH SAN FRANCISCO HS,South San Francisco,San Mateo,0.0,0.0,0.0,0.0,0.0,0.0,26.0,51.0,16.0,0.0,0.0,0.0,10.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,73.0,39.0,19.0,53.42,26.03
SOUTH TAHOE HIGH SCHOOL,South Lake Tahoe,El Dorado,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,4.0,0.0,0.0,0.0,11.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,10.0,44.0,35.0,19.0,79.55,43.18
SOUTHWEST HIGH SCHOOL,El Centro,Imperial,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,49.0,82.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,52.0,22.0,63.41,26.83
SOUTHWEST HIGH SCHOOL,San Diego,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,116.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,83.0,29.0,71.55,25.0
STEAM LEGACY HIGH SCHOOL CMPLX,South Gate,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,45.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,34.0,9.0,75.56,20.0
STEAM VIRTUAL ACADEMY,Los Angeles,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,50.0,0.0
STEELE CANYON HIGH SCHOOL,Spring Valley,San Diego,4.0,7.0,0.0,4.0,0.0,3.0,9.0,16.0,5.0,3.0,0.0,3.0,51.0,69.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,50.0,20.0,142.0,98.0,56.0,69.01,39.44
STELLA HIGH CHARTER ACADEMY,Los Angeles,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,29.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,25.0,10.0,86.21,34.48
STEM ACADEMY OF BOYLE HEIGHTS,Los Angeles,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,92.31,0.0
STEM ACADEMY OF HOLLYWOOD,Hollywood,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,62.0,80.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,87.0,71.0,22.0,81.61,25.29
STOCKDALE HIGH SCHOOL,Bakersfield,Kern,10.0,13.0,9.0,0.0,0.0,0.0,53.0,61.0,32.0,0.0,0.0,0.0,21.0,30.0,8.0,5.0,5.0,4.0,0.0,0.0,0.0,15.0,21.0,8.0,130.0,104.0,61.0,80.0,46.92
STOCKTON COLLEGIATE INTERNATIO,Stockton,San Joaquin,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,15.0,0.0,75.0,0.0
STOCKTON EARLY COLLEGE ACADEMY,Stockton,San Joaquin,0.0,0.0,0.0,0.0,0.0,0.0,28.0,36.0,18.0,0.0,0.0,0.0,37.0,46.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,65.0,37.0,79.27,45.12
STRATHMORE HIGH SCHOOL,Porterville,Tulare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,71.43,0.0
SULTANA HIGH SCHOOL,Hesperia,San Bernardino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,38.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,44.0,34.0,17.0,77.27,38.64
SUMMERVILLE UNION HIGH SCHOOL,Tuolumne,Tuolumne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,9.0,10.0,0.0,111.11,0.0
SUMMIT CHARTER COLLEGIATE ACAD,Porterville,Tulare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,9.0,93.33,60.0
SUMMIT HIGH SCHOOL,Fontana,San Bernardino,9.0,13.0,3.0,0.0,0.0,0.0,25.0,33.0,12.0,0.0,0.0,0.0,70.0,97.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,7.0,156.0,114.0,55.0,73.08,35.26
SUMMIT PREPARATORY CHARTER HIG,Redwood City,San Mateo,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,0.0,0.0,0.0,27.0,35.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,46.0,36.0,20.0,78.26,43.48
SUMMIT PUBLIC SCHOOL K2,El Cerrito,Contra Costa,4.0,5.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,0.0,0.0,0.0,18.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,27.0,7.0,67.5,17.5
SUMMIT PUBLIC SCHOOL TAMALPAIS,San Pablo,Contra Costa,8.0,8.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,19.0,33.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,30.0,7.0,65.22,15.22
SUMMIT PUBLIC SCHOOL-TAHOMA,San Jose,Santa Clara,0.0,0.0,0.0,0.0,0.0,0.0,29.0,31.0,13.0,0.0,0.0,0.0,9.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,4.0,57.0,46.0,20.0,80.7,35.09
SUMMIT PUBLIC SCHOOLS SHASTA,Daly City,San Mateo,0.0,0.0,0.0,0.0,0.0,0.0,29.0,40.0,15.0,3.0,0.0,3.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.0,18.0,72.0,36.0
SUN VALLEY MAGNET SCHOOL,Sun Valley,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,27.0,11.0,90.0,36.67
SUNNY HILLS HIGH SCHOOL,Fullerton,Orange,5.0,5.0,0.0,0.0,0.0,0.0,192.0,228.0,107.0,9.0,11.0,6.0,16.0,41.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,7.0,306.0,236.0,130.0,77.12,42.48
SUNNYSIDE HIGH SCHOOL,Fresno,Fresno,9.0,13.0,0.0,0.0,0.0,0.0,41.0,50.0,10.0,0.0,0.0,0.0,60.0,76.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,110.0,29.0,79.14,20.86
SUSAN MILLER DORSEY HIGH SCHL,Los Angeles,Los Angeles,10.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,18.0,5.0,69.23,19.23
SUTTER HIGH SCHOOL,Sutter,Sutter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,3.0,13.0,6.0,3.0,46.15,23.08
SWEETWATER UNION HIGH SCHOOL,National City,San Diego,5.0,6.0,0.0,0.0,0.0,0.0,26.0,34.0,12.0,0.0,0.0,0.0,69.0,95.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,100.0,32.0,74.07,23.7
SYLMAR BIOTECH HLTH & ENG MGNT,Sylmar,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,8.0,71.43,38.1
SYLMAR HIGH SCHOOL,Sylmar,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,78.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,42.0,10.0,53.85,12.82
SYNERGY QUANTUM ACADEMY,Los Angeles,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,58.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,45.0,13.0,77.59,22.41
TAFT UNION HIGH SCHOOL,Taft,Kern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,87.5,0.0
TAHOE TRUCKEE HIGH SCHOOL,Truckee,Placer,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,48.0,11.0,63.0,41.0,11.0,65.08,17.46
TAHQUITZ HIGH SCHOOL,Hemet,Riverside,8.0,14.0,3.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,30.0,59.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,86.0,47.0,15.0,54.65,17.44
TAMALPAIS HIGH SCHOOL,Mill Valley,Marin,5.0,8.0,0.0,0.0,0.0,0.0,22.0,34.0,6.0,12.0,19.0,6.0,10.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,139.0,37.0,215.0,132.0,55.0,61.4,25.58
TAMISCAL HIGH SCHOOL,Larkspur,Marin,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,7.0,30.0,22.0,7.0,73.33,23.33
TEACH TECH CHARTER HIGH SCHOOL,Los Angeles,Los Angeles,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0,0.0,57.14,0.0
TECHNOLOGY HIGH SCHOOL,Rohnert Park,Sonoma,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,7.0,29.0,21.0,12.0,72.41,41.38
TECHNOLOGY PREPARATORY ACADEMY,San Fernando,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,3.0,81.82,27.27
TEHACHAPI HIGH SCHOOL,Tehachapi,Kern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,4.0,17.0,13.0,7.0,76.47,41.18
TEMECULA PREPARATORY SCHOOL,Winchester,Riverside,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,21.0,19.0,0.0,90.48,0.0
TEMECULA VALLEY HIGH SCHOOL,Temecula,Riverside,11.0,18.0,3.0,0.0,0.0,0.0,30.0,44.0,16.0,5.0,5.0,3.0,42.0,71.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,63.0,20.0,201.0,135.0,61.0,67.16,30.35
TEMESCAL CANYON HIGH SCHOOL,Lake Elsinore,Riverside,6.0,13.0,3.0,0.0,0.0,0.0,19.0,24.0,7.0,0.0,0.0,0.0,32.0,51.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,7.0,105.0,69.0,33.0,65.71,31.43
TEMPLE CITY HIGH SCHOOL,Temple City,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,156.0,190.0,90.0,9.0,11.0,7.0,9.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,222.0,178.0,103.0,80.18,46.4
TEMPLETON HIGH SCHOOL,Templeton,San Luis Obispo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,31.0,3.0,41.0,22.0,7.0,53.66,17.07
TENNYSON HIGH SCHOOL,Hayward,Alameda,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,5.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,5.0,87.5,20.83
TERRA LINDA HIGH SCHOOL,San Rafael,Marin,7.0,8.0,5.0,0.0,0.0,0.0,12.0,17.0,7.0,0.0,0.0,0.0,26.0,35.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,49.0,14.0,109.0,81.0,37.0,74.31,33.94
TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,7.0,29.0,24.0,13.0,82.76,44.83
TESORO HIGH SCHOOL,Rancho San Margarit,Orange,5.0,8.0,3.0,0.0,0.0,0.0,44.0,56.0,31.0,9.0,11.0,4.0,13.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,86.0,15.0,183.0,109.0,56.0,59.56,30.6
THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,3.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,4.0,0.0,0.0,0.0,34.0,39.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,50.0,49.0,14.0,98.0,28.0
THEODORE ROOSEVELT SENIOR HIGH,Los Angeles,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,147.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,117.0,41.0,79.59,27.89
THOMAS DOWNEY HIGH SCHOOL,Modesto,Stanislaus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,3.0,46.0,38.0,14.0,82.61,30.43
THOMAS JEFFERSON HIGH SCHOOL,Los Angeles,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,33.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,26.0,12.0,78.79,36.36
THOUSAND OAKS HIGH SCHOOL,Thousand Oaks,Ventura,0.0,6.0,0.0,0.0,0.0,0.0,13.0,21.0,8.0,3.0,0.0,0.0,13.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,43.0,6.0,96.0,53.0,20.0,55.21,20.83
THURGOOD MARSHALL ACADEMIC HS,San Francisco,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,4.0,160.0,80.0
TIDE ACADEMY,Menlo Park,San Mateo,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,inf,
TOKAY HIGH SCHOOL,Lodi,San Joaquin,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,10.0,0.0,0.0,0.0,15.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,6.0,51.0,37.0,20.0,72.55,39.22
TOMALES HIGH SCHOOL,Tomales,Marin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,3.0,inf,inf
TORRANCE HIGH SCHOOL,Torrance,Los Angeles,4.0,12.0,0.0,0.0,0.0,0.0,59.0,79.0,36.0,0.0,0.0,0.0,23.0,39.0,7.0,5.0,5.0,5.0,0.0,0.0,0.0,13.0,18.0,4.0,153.0,104.0,52.0,67.97,33.99
TORREY PINES HIGH SCHOOL,San Diego,San Diego,5.0,8.0,0.0,0.0,0.0,0.0,110.0,138.0,47.0,21.0,30.0,10.0,27.0,50.0,8.0,5.0,6.0,4.0,0.0,0.0,0.0,88.0,167.0,36.0,399.0,256.0,105.0,64.16,26.32
TRABUCO HILLS HIGH SCHOOL,Mission Viejo,Orange,4.0,5.0,3.0,0.0,0.0,0.0,46.0,66.0,31.0,0.0,0.0,0.0,15.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,59.0,16.0,159.0,95.0,56.0,59.75,35.22
TRACY JOINT UNION HIGH SCHOOL,Tracy,San Joaquin,4.0,7.0,3.0,0.0,0.0,0.0,20.0,28.0,9.0,4.0,0.0,3.0,13.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,74.0,48.0,18.0,64.86,24.32
